route_id,lng_list,lat_list,aoi_list,tod_list,dow,courier_id
40152,"[121.68386, 121.68149, 121.68066, 121.68152, 121.67758, 121.67466, 121.68413, 121.67004, 121.67402, 121.67379, 121.67389, 121.67302, 121.67553, 121.67543, 121.67558, 121.67291, 121.67003, 121.67138, 121.67228, 121.67408, 121.67415, 121.67201, 121.6722, 121.67189, 121.67138, 121.67233, 121.67247, 121.67391, 121.67397, 121.66877, 121.67215, 121.67155, 121.67758, 121.67361, 121.6724, 121.67247, 121.67202, 121.67203, 121.67199, 121.67378, 121.67304, 121.6743, 121.67463, 121.68158, 121.68392, 121.66992, 121.67704, 121.67816, 121.68377]","[31.24539, 31.24549, 31.24366, 31.24538, 31.24386, 31.24197, 31.24441, 31.24759, 31.24763, 31.23871, 31.23884, 31.23854, 31.23968, 31.23975, 31.2397, 31.24283, 31.241, 31.2405, 31.24004, 31.24246, 31.24247, 31.24073, 31.24239, 31.24212, 31.24176, 31.24296, 31.24308, 31.2437, 31.24402, 31.24368, 31.24225, 31.24077, 31.24434, 31.24389, 31.24212, 31.24212, 31.24079, 31.24084, 31.24085, 31.23872, 31.23865, 31.23892, 31.24181, 31.24543, 31.24542, 31.241, 31.24338, 31.24101, 31.24539]","[59119, 45808, 2407, 45808, 3521, 17647, 59119, 36751, 48155, 58542, 58542, 58542, 58542, 58542, 58542, 39711, 25501, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 25156, 39711, 39711, 3521, 39711, 39711, 39711, 39711, 39711, 39711, 58542, 58542, 58542, 17647, 45808, 59119, 25501, 3521, 49289, 59119]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5]",5.0,1553.0
40153,[121.67484],[31.24211],[17647],[5],5.0,1553.0
40154,"[121.67602, 121.66539, 121.67658, 121.67673, 121.67768, 121.67752, 121.67865, 121.68222, 121.68351, 121.67485, 121.67547, 121.67307, 121.68666, 121.67374, 121.67379, 121.67203, 121.67263, 121.67196, 121.67198, 121.67202, 121.67248, 121.68366, 121.67814, 121.67338, 121.67577, 121.67392, 121.67192, 121.67382, 121.67231, 121.67203, 121.67141, 121.67183, 121.66821, 121.67395, 121.67237, 121.67186, 121.67206, 121.67762, 121.67755, 121.6775, 121.68238, 121.66972, 121.67405, 121.67265, 121.67156, 121.67538, 121.68052, 121.68309, 121.68387]","[31.25055, 31.24464, 31.24393, 31.24466, 31.24381, 31.24409, 31.24486, 31.24365, 31.24623, 31.24738, 31.23984, 31.23841, 31.24472, 31.23886, 31.2388, 31.24077, 31.23915, 31.24074, 31.2408, 31.24074, 31.24111, 31.24547, 31.24108, 31.2413, 31.24197, 31.24272, 31.2408, 31.24279, 31.24303, 31.2408, 31.2421, 31.24219, 31.24885, 31.24279, 31.24216, 31.24215, 31.24087, 31.24448, 31.24396, 31.2441, 31.24214, 31.25281, 31.24256, 31.23868, 31.23913, 31.23976, 31.24323, 31.246, 31.24536]","[3988, 49334, 3521, 3521, 3521, 3521, 3521, 2407, 59119, 25501, 58542, 58542, 49842, 58542, 58542, 39711, 58542, 39711, 39711, 39711, 39711, 59119, 49289, 39711, 17647, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 57760, 39711, 39711, 39711, 39711, 3521, 3521, 3521, 44887, 48652, 39711, 58542, 37853, 58542, 2407, 59119, 59119]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5]",6.0,1553.0
40155,"[121.66966, 121.66864]","[31.23781, 31.24765]","[8756, 36751]","[5, 5]",6.0,1553.0
40156,"[121.67399, 121.66964, 121.67396, 121.67386, 121.66901, 121.67651, 121.68318, 121.68403, 121.67529, 121.67716, 121.6771, 121.67751, 121.67757, 121.67195, 121.67281, 121.67582]","[31.24761, 31.23785, 31.2471, 31.24727, 31.24803, 31.24836, 31.24593, 31.24449, 31.24188, 31.24436, 31.24434, 31.24392, 31.24389, 31.24075, 31.24065, 31.24192]","[48155, 8756, 25501, 25501, 36751, 53602, 59119, 59119, 17647, 3521, 3521, 3521, 3521, 39711, 39711, 17647]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.0,1553.0
40157,"[121.67236, 121.67239, 121.672, 121.67097, 121.67193, 121.672, 121.67132, 121.67082, 121.67206, 121.67377, 121.6724, 121.67002, 121.67945, 121.70002, 121.66948, 121.6754, 121.67531, 121.6722, 121.67387, 121.67303, 121.67385, 121.67246, 121.67204, 121.67177, 121.67116, 121.67763, 121.68179, 121.68141, 121.68362, 121.67627, 121.68237, 121.6748, 121.67484, 121.67374, 121.66939, 121.68387]","[31.24227, 31.24211, 31.24082, 31.24205, 31.24085, 31.24071, 31.2422, 31.24319, 31.24086, 31.24399, 31.2422, 31.24108, 31.24882, 31.25302, 31.24829, 31.23985, 31.2398, 31.23868, 31.23885, 31.23854, 31.23886, 31.24214, 31.24073, 31.24103, 31.24198, 31.24384, 31.2455, 31.24531, 31.24299, 31.24806, 31.24211, 31.24208, 31.24207, 31.23885, 31.24814, 31.24533]","[39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 25501, 59972, 35391, 36751, 58542, 58542, 58542, 58542, 58542, 58542, 39711, 39711, 39711, 39711, 3521, 45808, 45808, 28024, 53602, 44887, 17647, 17647, 58542, 36751, 59119]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5]",0.0,1553.0
40158,"[121.68383, 121.68222, 121.67562, 121.67401, 121.66307, 121.67611, 121.67802, 121.67755, 121.67859, 121.67741, 121.67487, 121.67466, 121.67543, 121.67462, 121.6755, 121.67383]","[31.24542, 31.24356, 31.25071, 31.24762, 31.24345, 31.25051, 31.24355, 31.2444, 31.24487, 31.24403, 31.24181, 31.24187, 31.23981, 31.2419, 31.23965, 31.23884]","[59119, 2407, 3988, 48155, 41373, 3988, 3521, 3521, 3521, 3521, 17647, 17647, 58542, 17647, 58542, 58542]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",1.0,1553.0
40159,"[121.67335, 121.67327, 121.67136, 121.67202, 121.67195, 121.67202, 121.67233, 121.67244, 121.67225, 121.67274, 121.67825, 121.7001, 121.67517, 121.67039, 121.67756, 121.67753, 121.67765, 121.67495, 121.67269, 121.67315, 121.67221, 121.67145, 121.67239, 121.67109, 121.67245, 121.67104, 121.68398, 121.66973, 121.68378, 121.6715, 121.67375, 121.67544, 121.67555, 121.67329, 121.67864, 121.67473, 121.68382]","[31.24213, 31.24219, 31.24056, 31.2408, 31.24088, 31.24072, 31.24217, 31.24212, 31.24351, 31.24264, 31.24098, 31.25303, 31.24801, 31.24541, 31.2478, 31.24438, 31.24393, 31.24185, 31.24083, 31.24388, 31.24358, 31.24212, 31.24229, 31.24011, 31.24111, 31.24156, 31.24505, 31.24726, 31.24537, 31.23911, 31.23873, 31.23976, 31.23976, 31.24216, 31.24481, 31.24186, 31.24536]","[39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 41333, 35391, 53602, 25501, 25501, 3521, 3521, 17647, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 59119, 36751, 59119, 37853, 58542, 58542, 58542, 39711, 3521, 17647, 59119]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",1.0,1553.0
40160,"[121.67284, 121.67195, 121.67131, 121.672, 121.67186, 121.67207, 121.6724, 121.67236, 121.67195, 121.67241, 121.67203, 121.67496, 121.68308, 121.68168, 121.67829, 121.67617, 121.67405, 121.66997, 121.6748, 121.67489, 121.6838, 121.68065, 121.67802, 121.70135, 121.67769, 121.61558]","[31.24079, 31.24078, 31.24048, 31.24082, 31.24222, 31.24084, 31.24211, 31.24226, 31.24088, 31.24227, 31.24071, 31.24188, 31.24596, 31.24552, 31.24949, 31.25042, 31.24769, 31.2459, 31.24738, 31.24738, 31.2454, 31.24357, 31.24398, 31.21137, 31.24394, 31.26456]","[39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 17647, 59119, 45808, 13305, 3988, 48155, 25501, 25501, 25501, 59119, 2407, 3521, 42044, 3521, 23897]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2.0,1553.0
40161,"[121.68307, 121.67331, 121.6733, 121.67437, 121.67295, 121.67158, 121.66938, 121.67808, 121.67756, 121.67249, 121.67245, 121.6724, 121.67085, 121.67196, 121.67205, 121.67141, 121.68304, 121.68376, 121.68297, 121.67418, 121.67424, 121.67007, 121.68055, 121.67547, 121.67298, 121.6754, 121.67379, 121.67143, 121.67557, 121.6743, 121.68303]","[31.24522, 31.2421, 31.24205, 31.23899, 31.23854, 31.23918, 31.2482, 31.24388, 31.2439, 31.24302, 31.24214, 31.24216, 31.24222, 31.24079, 31.24074, 31.24059, 31.24607, 31.24531, 31.24525, 31.2397, 31.2389, 31.25152, 31.24313, 31.23971, 31.23845, 31.23976, 31.23885, 31.23904, 31.23978, 31.23896, 31.24599]","[59119, 39711, 39711, 58542, 58542, 37853, 36751, 3521, 3521, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 59119, 59119, 59119, 58542, 58542, 33645, 2407, 58542, 58542, 58542, 58542, 37853, 58542, 58542, 59119]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",2.0,1553.0
40162,"[121.68155, 121.6747, 121.67496, 121.67421, 121.67542, 121.67469, 121.67551, 121.67462, 121.69137, 121.67468, 121.67821, 121.66912, 121.66961, 121.67602, 121.67719, 121.67706, 121.67761, 121.67644]","[31.24534, 31.24187, 31.24185, 31.23888, 31.23966, 31.23946, 31.23961, 31.23934, 31.24554, 31.24195, 31.24959, 31.24523, 31.24711, 31.24752, 31.2433, 31.24349, 31.24383, 31.24341]","[45808, 17647, 17647, 58542, 58542, 58542, 58542, 58542, 34877, 17647, 13305, 25501, 36751, 25501, 3521, 3521, 3521, 3521]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,1553.0
40163,"[121.6832, 121.68234, 121.67412, 121.67322, 121.67193, 121.67241, 121.67234, 121.67079, 121.67233, 121.67167, 121.67198, 121.68233, 121.70655, 121.68409, 121.6783, 121.67008, 121.67771, 121.67701, 121.67419, 121.67245, 121.67322, 121.67281, 121.6708, 121.67109, 121.67179, 121.68159, 121.68678, 121.6683, 121.67551, 121.67378, 121.67385, 121.67109, 121.67293, 121.68323, 121.67765]","[31.24529, 31.24207, 31.24254, 31.24209, 31.24073, 31.2422, 31.24214, 31.24157, 31.24226, 31.24098, 31.24073, 31.2421, 31.2493, 31.24357, 31.2495, 31.24763, 31.24389, 31.24335, 31.24157, 31.24224, 31.24214, 31.24257, 31.24308, 31.24161, 31.24101, 31.24547, 31.24474, 31.24545, 31.23973, 31.23898, 31.23883, 31.2391, 31.23848, 31.24535, 31.24396]","[59119, 44887, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 44887, 47756, 28024, 13305, 36751, 3521, 3521, 17647, 39711, 39711, 39711, 39711, 39711, 39711, 45808, 49842, 25501, 58542, 58542, 58542, 37853, 58542, 59119, 3521]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5]",3.0,1553.0
40164,"[121.67248, 121.6718, 121.67082, 121.67095, 121.67386, 121.67209, 121.67158, 121.67278, 121.67264, 121.67209, 121.67297, 121.67558, 121.67372, 121.6724, 121.67267, 121.68667, 121.68412, 121.68308, 121.68144, 121.68404, 121.67652, 121.67401, 121.67461, 121.67755, 121.67766, 121.67621, 121.6782, 121.67003, 121.66946, 121.67401, 121.68673, 121.67636, 121.66314, 121.67854, 121.67239, 121.67247, 121.67231, 121.67249, 121.66342, 121.67378, 121.67299, 121.67425, 121.67403, 121.6835, 121.66961, 121.67763]","[31.24277, 31.24222, 31.24157, 31.24158, 31.2428, 31.24089, 31.24078, 31.24078, 31.24087, 31.24086, 31.23864, 31.23973, 31.23889, 31.23867, 31.23905, 31.24471, 31.24445, 31.24606, 31.2454, 31.24423, 31.24293, 31.24167, 31.24196, 31.24383, 31.24382, 31.24903, 31.24963, 31.24091, 31.24453, 31.2391, 31.24463, 31.24918, 31.2434, 31.24535, 31.24219, 31.24218, 31.24304, 31.24306, 31.2457, 31.2388, 31.23856, 31.24044, 31.24244, 31.24317, 31.23787, 31.24393]","[39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 58542, 58542, 58542, 58542, 58542, 49842, 59119, 59119, 45808, 59119, 41333, 17647, 17647, 3521, 3521, 53602, 13305, 25501, 25501, 58542, 49842, 53602, 41373, 3521, 39711, 39711, 39711, 39711, 41373, 58542, 58542, 33579, 39711, 37460, 8756, 3521]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5]",4.0,1553.0
40165,[121.67371],[31.23879],[58542],[5],4.0,1553.0
40166,"[121.67529, 121.67466, 121.66305, 121.66967]","[31.24231, 31.24199, 31.2468, 31.23796]","[17647, 17647, 15106, 8756]","[3, 3, 3, 3]",5.0,1553.0
40167,"[121.674, 121.67246, 121.67335, 121.67236, 121.67087, 121.6725, 121.67233, 121.67239, 121.67469, 121.67763, 121.67765, 121.67803, 121.67766, 121.68153, 121.6838, 121.67402, 121.67644, 121.67321, 121.67282, 121.67199, 121.67333, 121.67751, 121.67428, 121.67153, 121.67379, 121.67309, 121.67554, 121.67554, 121.67222, 121.67554, 121.67544, 121.66343, 121.6741, 121.67517, 121.68402, 121.67745, 121.68131, 121.67039, 121.67208, 121.67205, 121.67283, 121.6713, 121.67379, 121.67339, 121.67236]","[31.24234, 31.24295, 31.24212, 31.2422, 31.24154, 31.24272, 31.24212, 31.24217, 31.24194, 31.24399, 31.24386, 31.24468, 31.24399, 31.24559, 31.24545, 31.24248, 31.24285, 31.24201, 31.24068, 31.24078, 31.24203, 31.24497, 31.23887, 31.23914, 31.2388, 31.23854, 31.23973, 31.23961, 31.23864, 31.23974, 31.2398, 31.24567, 31.24168, 31.2422, 31.24503, 31.24489, 31.24389, 31.24087, 31.24073, 31.24073, 31.2407, 31.24225, 31.2439, 31.24346, 31.2399]","[39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 17647, 3521, 3521, 3521, 3521, 45808, 59119, 39711, 41333, 39711, 39711, 39711, 39711, 3521, 58542, 37853, 58542, 58542, 58542, 58542, 58542, 58542, 58542, 41373, 17647, 17647, 59119, 3521, 2407, 25501, 39711, 39711, 39711, 39711, 39711, 39711, 39711]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5]",5.0,1553.0
40168,"[121.68376, 121.6822, 121.67629, 121.67758, 121.67482]","[31.24549, 31.24363, 31.24365, 31.24396, 31.24174]","[59119, 2407, 3521, 3521, 17647]","[2, 3, 3, 3, 3]",6.0,1553.0
40169,"[121.67437, 121.67437, 121.67545, 121.67571, 121.67277, 121.67236, 121.67282, 121.67244, 121.67176, 121.67109, 121.67202, 121.67087, 121.67202, 121.68214, 121.68404, 121.67797, 121.67797, 121.67325, 121.6702, 121.68408, 121.68315, 121.67757, 121.67473, 121.67137, 121.67111, 121.67171, 121.67191, 121.67309, 121.67546, 121.67551, 121.68395, 121.67122, 121.67659, 121.66871, 121.67322, 121.67362, 121.67239]","[31.23885, 31.23898, 31.23972, 31.23933, 31.23867, 31.24222, 31.24216, 31.24213, 31.2433, 31.24151, 31.24074, 31.24301, 31.24075, 31.24214, 31.24506, 31.24106, 31.24107, 31.24208, 31.24084, 31.24339, 31.24605, 31.24383, 31.24199, 31.24171, 31.24201, 31.24307, 31.24086, 31.23845, 31.2397, 31.23974, 31.24503, 31.23907, 31.24284, 31.24375, 31.24218, 31.23916, 31.24227]","[58542, 58542, 58542, 58542, 58542, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 37460, 59119, 41333, 41333, 39711, 25501, 28024, 59119, 3521, 17647, 39711, 39711, 39711, 39711, 58542, 58542, 58542, 59119, 37853, 41333, 25501, 39711, 58542, 39711]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5]",6.0,1553.0
40170,"[121.6743, 121.67554, 121.6755, 121.67553, 121.67303, 121.67448, 121.67546, 121.67431, 121.67192, 121.67083, 121.67274, 121.67393, 121.67371, 121.67195, 121.67206, 121.67236, 121.67197, 121.67238, 121.67234, 121.67193, 121.67238, 121.68426, 121.68301, 121.67225, 121.67206, 121.67206, 121.67411, 121.67478, 121.68005]","[31.2389, 31.23968, 31.2397, 31.23965, 31.23858, 31.23903, 31.23962, 31.23888, 31.24084, 31.24073, 31.24117, 31.24246, 31.24368, 31.2408, 31.24078, 31.24294, 31.2408, 31.24225, 31.24358, 31.24088, 31.24223, 31.24421, 31.24591, 31.23987, 31.24037, 31.23867, 31.24212, 31.2419, 31.24353]","[58542, 58542, 58542, 58542, 58542, 58542, 58542, 58542, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 59119, 59119, 39711, 39711, 58542, 17647, 17647, 2407]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.0,1553.0
40171,"[121.67803, 121.67202, 121.67231, 121.67234, 121.67156, 121.67203, 121.67125, 121.67236, 121.67236, 121.68153, 121.67483, 121.67014, 121.68407, 121.67412, 121.67387, 121.67137, 121.67551, 121.67422, 121.67543, 121.67535]","[31.24354, 31.24083, 31.24219, 31.2422, 31.24306, 31.24074, 31.24176, 31.23982, 31.24063, 31.24544, 31.24212, 31.24074, 31.24518, 31.24251, 31.23888, 31.23891, 31.23967, 31.23989, 31.23973, 31.23971]","[3521, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 45808, 17647, 25501, 59119, 39711, 58542, 37853, 58542, 58542, 58542, 58542]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",0.0,1553.0
40172,"[121.68385, 121.68355, 121.68157, 121.6867, 121.67206, 121.67202, 121.67313, 121.67208, 121.67234, 121.67195, 121.68384, 121.67393, 121.67249, 121.67056, 121.67101, 121.66953, 121.67371, 121.67295, 121.67386, 121.67548, 121.67544, 121.67551]","[31.24299, 31.24613, 31.24548, 31.24462, 31.24089, 31.2408, 31.24154, 31.24083, 31.24306, 31.24076, 31.24548, 31.24366, 31.24222, 31.24299, 31.24177, 31.24813, 31.23885, 31.23855, 31.23876, 31.23963, 31.23967, 31.23973]","[28024, 59119, 45808, 49842, 39711, 39711, 39711, 39711, 39711, 39711, 59119, 39711, 39711, 39711, 39711, 36751, 58542, 58542, 58542, 58542, 58542, 58542]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",1.0,1553.0
40173,"[121.68405, 121.68313, 121.68018, 121.68395, 121.67864, 121.67248, 121.67181, 121.67231, 121.67234, 121.6724, 121.67233, 121.67084, 121.67193, 121.6708, 121.672, 121.67337, 121.66956, 121.67193, 121.67086]","[31.24354, 31.24596, 31.24358, 31.2453, 31.24468, 31.24298, 31.24223, 31.24216, 31.24219, 31.24214, 31.24213, 31.24204, 31.24088, 31.24149, 31.24072, 31.2411, 31.24807, 31.24076, 31.24147]","[28024, 59119, 2407, 59119, 3521, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 36751, 39711, 39711]","[3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",1.0,1553.0
40174,"[121.68678, 121.67756, 121.67616, 121.67255, 121.6724, 121.67191, 121.67198, 121.67223, 121.67319, 121.6724, 121.67238, 121.67205, 121.67208, 121.6724, 121.67463, 121.67299, 121.67425, 121.67439, 121.66957, 121.66739, 121.6752, 121.67542, 121.67556, 121.67534, 121.67553, 121.68291]","[31.24476, 31.2439, 31.24352, 31.24276, 31.2422, 31.24079, 31.24084, 31.23995, 31.24154, 31.24297, 31.24293, 31.24083, 31.24078, 31.24211, 31.24197, 31.23853, 31.23884, 31.23888, 31.24798, 31.24748, 31.23936, 31.23972, 31.23968, 31.23973, 31.23963, 31.24558]","[49842, 3521, 3521, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 17647, 58542, 58542, 58542, 36751, 54536, 58542, 58542, 58542, 58542, 58542, 59119]","[2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",2.0,1553.0
40175,"[121.67816, 121.67757, 121.67614, 121.67533, 121.67237, 121.67205, 121.67377, 121.67207, 121.67231, 121.67133, 121.67089, 121.67202, 121.68213, 121.675, 121.66376, 121.67197, 121.67427, 121.67128, 121.6758, 121.67601, 121.68382, 121.68382]","[31.24403, 31.24383, 31.24349, 31.24196, 31.243, 31.24087, 31.24385, 31.24089, 31.24225, 31.24161, 31.24069, 31.24085, 31.24451, 31.24878, 31.2437, 31.23814, 31.23913, 31.24211, 31.24218, 31.24366, 31.24298, 31.24549]","[3521, 3521, 3521, 17647, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 59119, 53602, 41373, 58542, 58542, 39711, 17647, 3521, 28024, 59119]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",2.0,1553.0
40176,"[121.67245, 121.6724, 121.67196, 121.67177, 121.67218, 121.67209, 121.67197, 121.67148, 121.6707, 121.67195, 121.67192, 121.68155, 121.67373, 121.67375, 121.67294, 121.67299, 121.67432, 121.67461, 121.674]","[31.24292, 31.24222, 31.24077, 31.24337, 31.24301, 31.24083, 31.24017, 31.24056, 31.24111, 31.24088, 31.24076, 31.24544, 31.23887, 31.23872, 31.23843, 31.23859, 31.23889, 31.24206, 31.24248]","[39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 45808, 58542, 58542, 58542, 58542, 58542, 17647, 39711]","[2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",3.0,1553.0
40177,"[121.67944, 121.67724, 121.67717, 121.67755, 121.67742, 121.67206, 121.6724, 121.67177, 121.67137, 121.67193, 121.67088, 121.67205, 121.67275, 121.70151, 121.68449, 121.67394, 121.67096, 121.67102, 121.67542, 121.67551, 121.67542, 121.67437, 121.68374, 121.67294]","[31.24407, 31.24402, 31.24434, 31.24392, 31.24487, 31.24085, 31.24217, 31.24334, 31.24164, 31.24071, 31.24142, 31.24016, 31.24079, 31.2466, 31.24436, 31.24749, 31.24163, 31.24328, 31.23968, 31.23978, 31.23985, 31.23887, 31.24537, 31.23851]","[3521, 3521, 3521, 3521, 3521, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 55377, 59119, 25501, 39711, 39711, 58542, 58542, 58542, 58542, 59119, 58542]","[3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",3.0,1553.0
40178,"[121.67249, 121.67239, 121.67244, 121.67285, 121.67232, 121.67235, 121.67205, 121.67525, 121.67235, 121.673, 121.67425, 121.67279, 121.67293, 121.67545, 121.67679, 121.67761, 121.68379, 121.68403, 121.68146, 121.68312, 121.68159, 121.68381, 121.68307, 121.67504, 121.6756, 121.67411, 121.67376, 121.67156, 121.6697, 121.67198, 121.67348, 121.68669, 121.68387, 121.68141, 121.67864, 121.67656, 121.67236, 121.67194, 121.67238, 121.67232, 121.67036, 121.67192, 121.67264, 121.6725, 121.68408, 121.67579, 121.67452, 121.67412, 121.67554, 121.67216]","[31.24229, 31.24229, 31.2422, 31.24211, 31.2422, 31.24219, 31.24076, 31.24196, 31.24227, 31.23841, 31.23888, 31.23905, 31.23845, 31.23976, 31.24426, 31.24389, 31.24549, 31.24432, 31.24537, 31.24602, 31.2454, 31.24537, 31.24591, 31.24893, 31.24186, 31.24331, 31.24418, 31.24384, 31.24166, 31.2396, 31.24251, 31.24466, 31.24542, 31.24544, 31.24473, 31.24365, 31.24224, 31.24074, 31.24228, 31.24224, 31.24241, 31.24079, 31.24087, 31.24006, 31.24537, 31.24213, 31.24256, 31.24287, 31.23972, 31.23999]","[39711, 39711, 39711, 39711, 39711, 39711, 39711, 17647, 39711, 58542, 58542, 58542, 58542, 58542, 3521, 3521, 59119, 59119, 45808, 59119, 45808, 59119, 59119, 53602, 17647, 39711, 39711, 25501, 25501, 39711, 39711, 49842, 59119, 45808, 3521, 3521, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 39711, 59119, 17647, 17647, 39711, 58542, 39711]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5]",4.0,1553.0
40179,[121.67542],[31.23979],[58542],[5],4.0,1553.0
